,Tweets,Tweet URL,Tweet ID,User ID
35,"In parts of the US, metrics indicate there's a significantly lower risk you'll get sick from Covid-19 -- and the end of the pandemic stage of Covid-19 may be near, experts say.  https://t.co/tycTMSAYHG",https://twitter.com/759251/status/1500176576146776067,1500176576146776067,759251
36,Convoy groups led by American truckers are making their way toward the DC area to demand an end to all Covid-19 mandates and restrictions https://t.co/kHGJ5NWZVT,https://twitter.com/759251/status/1499867565014888453,1499867565014888453,759251
37,The director of the US Centers for Disease Control and Prevention on Thursday rebuked Florida Gov. Ron DeSantis for recently scolding a group of high school students who were wearing masks to protect against Covid-19  https://t.co/qQZaZGpfsb,https://twitter.com/759251/status/1499686356485869569,1499686356485869569,759251
38,"The National Football League (NFL) and NFL Players Association (NFLPA) have agreed to suspend all Covid-19 protocols, effective immediately, according to a league-wide memo sent Thursday.  https://t.co/knMtV0MER4",https://twitter.com/759251/status/1499494236537991170,1499494236537991170,759251
39,"The US Centers for Disease Control and Prevention has released a new measure for determining Covid-19 community levels. 
 https://t.co/O8n4ciLRjg",https://twitter.com/759251/status/1499157652382924802,1499157652382924802,759251
40,"The United States can ""move forward safely"" into a less disruptive phase of the pandemic, a maskless US President Joe Biden said in his first State of the Union address, in which he outlined his plan to emerge from the Covid-19 pandemic. 
 https://t.co/Wj9SoCxA57",https://twitter.com/759251/status/1499036918222311430,1499036918222311430,759251
41,"Hawaii's Safe Travels program, established to slow the spread of Covid-19 through safety precautions for travelers, will come to an end on March 25, the state's governor announced. https://t.co/Q7qofjPcvK",https://twitter.com/759251/status/1498886093617385472,1498886093617385472,759251
42,President Biden says Americans will be able to order additional free Covid-19 tests starting next week #SOTU https://t.co/D8TJah4zCI,https://twitter.com/759251/status/1498857987011719175,1498857987011719175,759251
43,"There have been an estimated 140 million Covid-19 infections in the US, the CDC estimates, even though only 74.3 million cases have been reported as of January 31 https://t.co/VhiwxihB16",https://twitter.com/759251/status/1498804490601910276,1498804490601910276,759251
44,"As the US emerges from the Omicron wave, Covid-19 testing has slowed to a fraction of what it was at the beginning of the year
https://t.co/V9dnfqAF6z",https://twitter.com/759251/status/1498666930064044044,1498666930064044044,759251
45,"The effectiveness of the Pfizer/BioNTech Covid-19 vaccines for children waned quickly during the Omicron surge, but was still protective against severe disease, according to new data from the New York State Department of Health. https://t.co/WbXSc3jSJI",https://twitter.com/759251/status/1498546113422495745,1498546113422495745,759251
46,"The effectiveness of the Pfizer/BioNTech Covid-19 vaccines for children waned quickly during the Omicron surge, but was still protective against severe disease, according to new data from the New York State Department of Health. https://t.co/98PF2uq1Gl",https://twitter.com/759251/status/1498413977201782786,1498413977201782786,759251
47,"New York City plans to soon lift one of its Covid-19 vaccine requirements for indoor activities, but Brooklyn Nets guard Kyrie Irving, who is unvaccinated, still won't be able to play home games due to the city's workplace vaccine mandate.
https://t.co/I2lONUaJtQ",https://twitter.com/759251/status/1498323735505420295,1498323735505420295,759251
48,"New York will no longer require students to wear masks in schools beginning on Wednesday, Gov. Kathy Hochul announced Sunday, citing steep declines in Covid-19 hospitalizations statewide. https://t.co/drCYZTLhrg",https://twitter.com/759251/status/1498115796131790848,1498115796131790848,759251
49,"At least 5.2 million children globally have lost a parent, grandparent or family member who helped care for them to Covid-19, a new study says. https://t.co/cFYpszR23o",https://twitter.com/759251/status/1497019244680290304,1497019244680290304,759251
50,Covid-19 is killing more people now than during most of the pandemic. Here's who's still at risk https://t.co/X2iWWmQMiy,https://twitter.com/759251/status/1496847654151548930,1496847654151548930,759251
51,"Britain's Queen Elizabeth II spoke with UK Prime Minister Boris Johnson on Wednesday, despite the monarch suffering mild symptoms after her positive Covid-19 diagnosis. https://t.co/8k3qwKce6f",https://twitter.com/759251/status/1496643599806746624,1496643599806746624,759251
52,"Reporters covering the Covid-19 vaccine protests in Ottawa, Canada face near-constant harassment from protesters. CNN's Paula Newton explains what she's seen on the ground https://t.co/75qTQ6jtoQ https://t.co/ElRanFSINb",https://twitter.com/759251/status/1496530302721691652,1496530302721691652,759251
53,"The interval between first and second doses of the Pfizer and Moderna Covid-19 vaccines may be as long as eight weeks for certain people, the US Centers for Disease Control and Prevention said in vaccine guidance updated on Tuesday https://t.co/1aOI0H4gU6",https://twitter.com/759251/status/1496527226308861960,1496527226308861960,759251
54,"Aaron Rodgers has apologized to his ""loved ones"" who got caught ""in the middle of"" the attention directed at him after his Covid-19 comments earlier in the season https://t.co/YnOlyme3sc",https://twitter.com/759251/status/1496512618537885697,1496512618537885697,759251
55,"Aaron Rodgers has apologized to his ""loved ones"" who got caught ""in the middle of"" the attention directed at him after his Covid-19 comments earlier in the season https://t.co/F6VQCt7abX",https://twitter.com/759251/status/1496429577824088066,1496429577824088066,759251
56,"Israel plans to open its borders to all tourists, no matter their Covid-19 vaccination status, starting March 1 https://t.co/izEfqUt0zs",https://twitter.com/759251/status/1496232634032218115,1496232634032218115,759251
57,"Britain's Queen Elizabeth II cancels virtual engagements for today as she still has ""mild"" Covid-19 symptoms, Buckingham Palace says https://t.co/9DbZf2gstZ",https://twitter.com/759251/status/1496078608896516098,1496078608896516098,759251
58,"Neil Cavuto, an immunocompromised Fox anchor who has dissented from the loudest voices at the right-wing network and spoken out in favor of Covid-19 vaccines, has revealed he was hospitalized for weeks with a serious case of coronavirus and nearly died. https://t.co/ZP2711LNkE",https://twitter.com/759251/status/1496077926017769480,1496077926017769480,759251
59,"Israel plans to open its borders to all tourists, no matter their Covid-19 vaccination status, starting March 1 https://t.co/FgjWdb9DeO",https://twitter.com/759251/status/1496017186812534789,1496017186812534789,759251
60,"Neil Cavuto, an immunocompromised Fox anchor who has dissented from the loudest voices at the right-wing network and spoken out in favor of Covid-19 vaccines, has revealed he was hospitalized for weeks with a serious case of coronavirus and nearly died. https://t.co/C2UxZRUP7W",https://twitter.com/759251/status/1495976194306682881,1495976194306682881,759251
61,"Israel plans to open its borders to all tourists, no matter their Covid-19 vaccination status, starting March 1 https://t.co/xxmlzJl3r0",https://twitter.com/759251/status/1495905491645616136,1495905491645616136,759251
62,"Neil Cavuto, an immunocompromised Fox anchor who has dissented from the loudest voices at the right-wing network and spoken out in favor of Covid-19 vaccines, has revealed he was hospitalized for weeks with a serious case of coronavirus and nearly died. https://t.co/otvVQlByix",https://twitter.com/759251/status/1495881289689350145,1495881289689350145,759251
63,"Another weekend of protests against Canada's Covid-19 mandates saw around 200 arrests in the nation's capital
https://t.co/UbfOGi3BWu",https://twitter.com/759251/status/1495707410597658625,1495707410597658625,759251
64,"Britain's Queen Elizabeth tests positive for Covid-19 and is experiencing mild cold-like symptoms, Buckingham Palace announces
https://t.co/c6f0Cjh1Im",https://twitter.com/759251/status/1495370539195674625,1495370539195674625,759251
65,"CNN Medical Analyst Dr. Leana Wen weighs in on the Covid-19 rules for children.
https://t.co/beVv07JsEh",https://twitter.com/759251/status/1495360110406811651,1495360110406811651,759251
66,"As the world approaches the second anniversary of the declaration of the Covid-19 pandemic by the World Health Organization, more nations are rolling out, or are discussing the possibility of a fourth dose of coronavirus vaccines for their most vulnerable. https://t.co/MgNwDc4UEu",https://twitter.com/759251/status/1495329931060031490,1495329931060031490,759251
67,"As the number of new Covid-19 cases and hospitalizations slowly falls, cities and states are loosening vaccine and mask requirements https://t.co/moB49IgSat",https://twitter.com/759251/status/1495091293797683208,1495091293797683208,759251
68,"The antiparasitic drug ivermectin doesn't prevent severe disease from Covid-19 any more effectively than symptom management and close observation by medical professionals, according to a new study https://t.co/LF5q3iEm70",https://twitter.com/759251/status/1495020803133476866,1495020803133476866,759251
69,"The antiparasitic drug ivermectin doesn't prevent severe disease from Covid-19 any more effectively than symptom management and close observation by medical professionals, according to a new study https://t.co/IA0UsOos70",https://twitter.com/759251/status/1494922462118748164,1494922462118748164,759251
70,"The US military has approved religious exemptions to its Covid-19 vaccine mandate for 15 service members out of approximately 16,000 requests, according to the latest data from the services https://t.co/yhwW13l94z",https://twitter.com/759251/status/1494781263382777856,1494781263382777856,759251
71,US Surgeon General Dr. Vivek Murthy announced Friday that he has tested positive for Covid-19 https://t.co/v72Ng9v2Hm,https://twitter.com/759251/status/1494718372600242181,1494718372600242181,759251
72,"The US military has approved religious exemptions to its Covid-19 vaccine mandate for 15 service members out of approximately 16,000 requests, according to the latest data from the services https://t.co/jgWiD12prx",https://twitter.com/759251/status/1494618284108521482,1494618284108521482,759251
73,Police in Ottawa are making clear they are prepared to end a protest over Covid-19 regulations which has shut down portions of the capital and impaired the daily lives of residents for nearly three weeks https://t.co/C1TWPEvM9M,https://twitter.com/759251/status/1494611088830308355,1494611088830308355,759251
74,"New lab experiments from Japan show that BA.2 may have features that make it as capable of causing serious illness as older variants of Covid-19, including Delta.

The findings were posted as a preprint study on the bioRxiv server, before peer review. https://t.co/IoiS4iQs63",https://twitter.com/759251/status/1494438608052359169,1494438608052359169,759251
75,"A nearly three-week protest in Ottawa over mandated Covid-19 precautions in Canada may be approaching its end as police tell demonstrators to either leave immediately or face legal consequences.
https://t.co/HRWejBkEGF",https://twitter.com/759251/status/1494261621694287875,1494261621694287875,759251
76,"Mark Finchem, the Arizona secretary of state candidate backed by former President Donald Trump, spread dangerous misinformation about the Covid-19 pandemic on social media https://t.co/7OTjHXECt5",https://twitter.com/759251/status/1494171268991655939,1494171268991655939,759251
77,"More than 50 million households have received their free home Covid-19 tests from the federal government, a senior White House adviser says https://t.co/qyKPpi92VL",https://twitter.com/759251/status/1494158659164811270,1494158659164811270,759251
78,"Pfizer/BioNTech's Covid-19 mRNA vaccine provides an added layer of protection against reinfection for people who have been previously infected with Covid-19, as well as increased immune durability over time, according to two studies published Wednesday https://t.co/fom4bs4c2F",https://twitter.com/759251/status/1494133508301897728,1494133508301897728,759251
79,"A federal judge in Georgia has ruled that an anonymous Air Force officer does not have to receive a Covid-19 vaccine, despite the military's vaccine mandate, because of her religious beliefs. https://t.co/pwFDrCqm2b",https://twitter.com/759251/status/1494128249542266891,1494128249542266891,759251
80,"Drug overdose deaths have doubled over the past six years, soaring in recent months amid the Covid-19 pandemic and continued rise of fentanyl https://t.co/cRT9aArmw9",https://twitter.com/759251/status/1494118425001709568,1494118425001709568,759251
81,"Most Americans are weary of Covid-19, recent polling shows, but there's less consensus over how that exhaustion should translate into policy https://t.co/zWnhRif24y",https://twitter.com/759251/status/1494114431751659521,1494114431751659521,759251
82,"The state of Texas has filed a lawsuit seeking to overturn President Biden's mask mandate for public transport, marking the latest longshot bid to scrap one of the President's key Covid-19 health measures. https://t.co/Ry49WICOKr",https://twitter.com/759251/status/1494092491280330769,1494092491280330769,759251
83,"Mark Finchem, the Arizona secretary of state candidate backed by former President Donald Trump, spread dangerous misinformation about the Covid-19 pandemic on social media https://t.co/XUG77ZtmXm",https://twitter.com/759251/status/1494080663703764992,1494080663703764992,759251
84,"The two music festivals, which are held outside, will no longer require the Covid-19 safety requirements, including testing https://t.co/qHunHOfL6a",https://twitter.com/759251/status/1494001167952748550,1494001167952748550,759251
85,"While protesters objecting to Covid-19 safety measures continue to idle trucks and camp out in downtown Ottawa, other blockades situated at the Canadian-US border this week are standing down https://t.co/9LDkM25KHI",https://twitter.com/759251/status/1493972702897524738,1493972702897524738,759251
86,"The Biden administration has informed key lawmakers that it will likely need $30 billion in supplemental funding to continue the fight against Covid-19, a source familiar with the matter said https://t.co/F0dmBVlaB9",https://twitter.com/759251/status/1493964348666093570,1493964348666093570,759251
87,"The United States has a booster shot problem. As other nations hurtle ahead in their Covid-19 vaccination programs, lagging uptake in the US of the third vaccine is concerning public health experts https://t.co/vVBboFR39H",https://twitter.com/759251/status/1493945743807295488,1493945743807295488,759251
88,"While protesters objecting to Covid-19 safety measures continue to idle trucks and camp out in downtown Ottawa, other blockades situated at the Canadian-US border this week are standing down.
https://t.co/mBZfSODZDU",https://twitter.com/759251/status/1493891682504433665,1493891682504433665,759251
89,"Getting vaccinated against Covid-19 during pregnancy might not only protect the mother but her baby, too, a new CDC study suggests
https://t.co/fNHpf8C12t",https://twitter.com/759251/status/1493819982840578055,1493819982840578055,759251
90,"At their peak, weekly pediatric Covid-19 hospitalization rates were four times higher during a period of Omicron dominance than during a period of Delta dominance https://t.co/fDwfAdXpj0",https://twitter.com/759251/status/1493789769075146752,1493789769075146752,759251
91,"While new Covid-19 cases and hospitalizations keep tumbling, more than 2,000 Americans are still dying every day from Covid-19 https://t.co/5DUfB52kCa",https://twitter.com/759251/status/1493759588742705153,1493759588742705153,759251
92,"As of Monday, about 64% of the US population is fully vaccinated against Covid-19 with at least their initial two-dose series, and 28% have received a booster shot. But the pace of booster doses going into arms is the lowest it has been in months https://t.co/Tw8RVCJmPz",https://twitter.com/759251/status/1493671941751857158,1493671941751857158,759251
93,"Tyrese Gibson is mourning the death of his mother Priscilla Murray, who died on Monday from Covid-19 and pneumonia, according to the actor https://t.co/T3Exxm9M08",https://twitter.com/759251/status/1493648059187744768,1493648059187744768,759251
94,"Tyrese Gibson is mourning the death of his mother Priscilla Murray, who died on Monday from Covid-19 and pneumonia, according to the actor https://t.co/Acn6fW9NLr",https://twitter.com/759251/status/1493605077659049986,1493605077659049986,759251
95,"As of Monday, about 64% of the US population is fully vaccinated against Covid-19 with at least their initial two-dose series, and 28% have received a booster shot. But the pace of booster doses going into arms is the lowest it has been in months https://t.co/wMjgNCUR6b",https://twitter.com/759251/status/1493571116832538625,1493571116832538625,759251
96,"The legislation allows parents to opt their children out of wearing a mask in school without having to provide a reason, and would make Gov. Glenn Youngkin the latest state leader to lift Covid-19 mitigation measures as case numbers decline around the US. https://t.co/0YC3zRu2FJ",https://twitter.com/759251/status/1493356901786177540,1493356901786177540,759251
97,"Canadian truckers recently shut down North America's busiest land border crossing to protest Covid-19 mandates. But in the United States, truck drivers have long been frustrated with other problems, like bad pay for long hours and weeks away from home. https://t.co/2niHSUP7e9",https://twitter.com/759251/status/1493351868013199366,1493351868013199366,759251
98,Canadian Prime Minister Justin Trudeau says the federal government is invoking the Emergencies Act “to supplement provincial and territorial capacity to address the blockages and occupations” connected to protests over Covid-19 health measures. https://t.co/eAYTpcMRaf,https://twitter.com/759251/status/1493346180599844868,1493346180599844868,759251
99,"Oil prices have been climbing ever since the global economy started to recover from Covid-19. Now, as the United States warns that Russia could imminently invade Ukraine, they're pushing even higher.
https://t.co/LSG86C0nOZ",https://twitter.com/759251/status/1493265060730392580,1493265060730392580,759251
100,"North America's busiest land border crossing has reopened after a nearly weeklong blockade of the Ambassador Bridge by protesters decrying Covid-19 mandates.
https://t.co/rdlU4mEGhF",https://twitter.com/759251/status/1493208495361073158,1493208495361073158,759251
101,"Police say arrests have been made and vehicles towed away following protests at a key US-Canada border crossing over Covid-19 mandates
https://t.co/KlPib8WJSf",https://twitter.com/759251/status/1492863400220798980,1492863400220798980,759251
102,"If you're planning to travel to Las Vegas, here's what you'll need to know.
https://t.co/xxb2hupTlE",https://twitter.com/759251/status/1492819607656308737,1492819607656308737,759251
103,"Walmart updated its Covid-19 policy for US associates Friday, dropping its mask mandate and Covid-19 sick leave policy, the company announced in a memo viewed by CNN Business https://t.co/yixjiXD28J",https://twitter.com/759251/status/1492595644069994498,1492595644069994498,759251
104,The timeline for when children younger than 5 in the United States might start receiving Covid-19 vaccinations has just been pushed back. https://t.co/3vh6vG0nsx,https://twitter.com/759251/status/1492336424267431944,1492336424267431944,759251
105,"Millions of Americans have retired early in response to the Covid-19 pandemic, either by choice or necessity. Share your story about how the pandemic has affected your retirement plans, for better or for worse. https://t.co/Eg6a5CCDwV",https://twitter.com/759251/status/1492310269346951169,1492310269346951169,759251
106,"""Over the past two years, the African continent has gotten smarter, faster, and better at responding to each new surge in cases of Covid-19,"" said WHO Regional Director for Africa, Dr. Matshidiso Moeti. https://t.co/wjbTsfbAYN",https://twitter.com/759251/status/1492264728059600898,1492264728059600898,759251
107,"Booster doses of the Pfizer/BioNTech and Moderna coronavirus vaccines are safe, and they offer high levels of protection against severe Covid-19 even though that protection can wane over time, according to two studies published by the CDC https://t.co/z8qDJU05IV",https://twitter.com/759251/status/1492261286339567621,1492261286339567621,759251
108,The FDA has authorized a new monoclonal antibody treatment that seems to work against the Omicron variant of the virus that causes Covid-19. https://t.co/TstiypZb7o,https://twitter.com/759251/status/1492258340709322752,1492258340709322752,759251
109,The FDA is postponing an advisory panel meeting on authorizing Pfizer’s Covid-19 vaccine in children under 5. https://t.co/R9grzIgkGC,https://twitter.com/759251/status/1492214908137713667,1492214908137713667,759251
110,"Bob Saget died as a result of ""blunt head trauma,"" according to an autopsy report.

The report said a PCR test showed Saget was positive for Covid-19. In December, he said he had Covid-19, and PCR tests can return positive results for weeks after recovery. https://t.co/T2AHk68WRH",https://twitter.com/759251/status/1492208178003652610,1492208178003652610,759251
111,NFL Chief Medical Officer Dr. Allen Stills tells CNN's Sanjay Gupta he is confident the country can learn from the NFL how to better navigate the Covid-19 pandemic going forward https://t.co/0EUwUW6Apf https://t.co/uUrA0uY2LF,https://twitter.com/759251/status/1492201769497243651,1492201769497243651,759251
112,"Bob Saget died as a result of ""blunt head trauma,"" according to an autopsy report.

The report said a PCR test showed Saget was positive for Covid-19. In December, he said he had Covid-19, and PCR tests can return positive results for weeks after recovery. https://t.co/eWR19xIOnY",https://twitter.com/759251/status/1491925385222799379,1491925385222799379,759251
113,"Read the latest on Covid-19:

😷 Multiple states are lifting mask mandates

🏂 Nine new Covid-19 cases identified among Winter Olympics-related personnel

🏭 Protests over Covid-19 mandates disrupt auto production on both sides of US-Canada border https://t.co/Xc9urE7D7c",https://twitter.com/759251/status/1491825481620111362,1491825481620111362,759251
114,"The US-Canada border crossing at Emerson, Manitoba, and Pembina, North Dakota, has been shut down by protesters demonstrating against Covid-19 mandates, according to the Royal Canadian Mounted Police in Manitoba. 

Follow live updates. https://t.co/hJ3HCnEGxl",https://twitter.com/759251/status/1491821798920437763,1491821798920437763,759251
115,The US Navy said that it has discharged 240 service members for refusing to get the Covid-19 vaccine as required by the Pentagon's vaccine mandate. https://t.co/1zegB1zZhV,https://twitter.com/759251/status/1491743797516152835,1491743797516152835,759251
116,"Canadian truckers clogging key routes between Canada and the US over their opposition to Covid-19 mandates say they're not going anywhere in an act of defiance with rippling effects on both sides of the border.
https://t.co/api5GFK9KD",https://twitter.com/759251/status/1491732450254495748,1491732450254495748,759251
117,"A federal appeals court said it would not reinstate President Joe Biden's Covid-19 vaccine mandate for federal employees while it reviews a lower court's order putting the requirement on hold
https://t.co/LYoLT6AU0S",https://twitter.com/759251/status/1491728688777465856,1491728688777465856,759251
118,"DHS is warning law enforcement that a convoy of truckers protesting Covid-19 vaccine mandates, similar to recent protests in Canada, could soon begin in the US — with the potential to affect Sunday's Super Bowl in the LA area and cause other disruptions. https://t.co/HvVwHoxzBc",https://twitter.com/759251/status/1491642312639885313,1491642312639885313,759251
119,"Marg Makins' family has been in the trucking business for generations. As she watches the crowds of truckers protest vaccine mandates across Canada, she wants to tell them about her son who died from Covid-19. https://t.co/A1kKqa6s29",https://twitter.com/759251/status/1491604343124111363,1491604343124111363,759251
120,"If the Pfizer/BioNTech coronavirus vaccine receives emergency use authorization from the FDA for children 6 months to 5 years old, the tentative plan is to roll out about 10 million vaccine doses initially, according to a CDC document posted online. https://t.co/V2xNkHqj2J",https://twitter.com/759251/status/1491573911133331458,1491573911133331458,759251
121,"For the first time in more than a month, there are fewer than 100,000 hospital beds in use for patients with Covid-19 nationwide, according to data from the US Department of Health and Human Services. https://t.co/Jog82un1xD",https://twitter.com/759251/status/1491517317251051527,1491517317251051527,759251
122,Tensions stemming from protests spearheaded by Canadian truck drivers over the country's Covid-19 mandates have been simmering in recent weeks -- so much so that a judge has temporarily banned demonstrators from using horns https://t.co/mjsvsyKUKp,https://twitter.com/759251/status/1491508984263712769,1491508984263712769,759251
123,Tensions stemming from protests spearheaded by Canadian truck drivers over the country's Covid-19 mandates have been simmering in recent weeks -- so much so that a judge has temporarily banned demonstrators from using horns https://t.co/VB4PoU4zk5,https://twitter.com/759251/status/1491508978316161027,1491508978316161027,759251
